target_word,similar_words
aviateur,avatar
avide,aide
avilir,avaler
aviné,"avion, avisé"
avion,"aviné, aviso"
avis,"aise, aisé, anis, aviser, aviso"
aviser,avis
aviso,"avion, avis, avisé"
avisé,"aisé, aviné, avis, aviso"
avorter,avertir
azur,aura
aérer,armer
aérogare,arguer
aéré,"acéré, armé"
aîné,aine
baba,baby
babine,"bibine, bobine"
babiole,bible
babouche,bibiche
baby,baba
bader,"bande, baver, bouder, bouderie, boudeur"
badin,"bain, bedaine, bidon, boudin"
baffe,"bouffe, bouffi, bouffée"
bagarre,bigarré
bagne,"bande, beigne, bougon, béguin"
bagnole,"bignole, bougnoule"
baie,"bail, bain, baise, base, bave"
baigner,"baigneur, baignoire"
baigneur,"baigner, baignoire"
baignoire,"baigner, baigneur"
bail,"baie, bain, baril, bile"
bain,"badin, baie, bail, banc, bien"
baise,"baie, base, bise"
baiser,"baser, boiserie"
baisse,"basse, boss, bosse, bossu"
baisser,bosser
balade,"bled, bolide"
balader,baladeur
baladeur,balader
balance,"balancé, blanc"
balancer,"balancier, balançoire"
balancier,"balancer, balançoire"
balancé,"balance, blanc"
balançoire,"balancer, balancier"
balayer,"balayeur, biler, blaireau, bleuir, bouler"
balayeur,"balayer, biler, blaireau, bleuir, bouler"
baleine,"bilan, boulon"
baliser,blaser
ballant,bouillant
balle,"bille, bouille, bouilli, bouillie, bulle"
ballet,"ballot, billet, billot"
ballon,"bouillon, bâillon"
ballot,"ballet, billet, billot"
balte,"belote, bleuté, blot, boulet, boulot"
bambou,"bombe, bombé"
banal,banlieue
banane,"benne, bonne, bénin"
bananier,"bannir, bannière, bonnir"
banc,"bain, bancal, blanc"
bancal,banc
bande,"bader, bagne, bandeau, bandé, bond"
bandeau,"bande, bandé, bond, bondé"
bander,"bonder, bondir, buanderie"
bandé,"bande, bandeau, bond, bondé"
banlieue,banal
bannir,"bananier, bannière, bonnir"
bannière,"bananier, bannir, bonnir"
baquet,"biquet, boqueteau, bouquet"
baraque,"baroque, barque, brique"
baratin,"baryton, breton"
barbare,"barbarie, barber, barbier, berbère"
barbarie,"barbare, barber, barbier, berbère"
barbe,"barbu, bribe"
barber,"barbare, barbarie, barbier, berbère"
barbier,"barbare, barbarie, barber, berbère"
barbu,"barbe, bribe"
barda,"bord, bordé, bordée, bride, bridé"
barder,"border, bordure, brider, broder, broderie"
baril,"bail, bariolé, brûlé"
barioler,"brûler, brûlure"
bariolé,"baril, brûlé"
barmaid,brimade
baron,"borne, borné, brin, bruine, brun"
baroque,"baraque, barque, brique"
barque,"baraque, baroque, brique"
barre,"barreau, barré, beurre, beurré, bourre"
barreau,"barre, barré, beurre, beurré, bourre"
barrer,"barrière, beurrer, bourrer, brrr"
barrière,"barrer, beurrer, bourrer, brrr"
barré,"barre, barreau, beurre, beurré, bourre"
baryton,"baratin, breton"
bas-côté,"biscuit, boy-scout"
basané,"besoin, bison"
bascule,base
basculer,bousculer
base,"baie, baise, bascule, baser, basse"
baser,"baiser, base, baver, boiserie"
basque,busqué
basse,"baisse, base, boss, bosse, bossu"
bassin,"bassine, boisson, buisson"
bassine,"base, bassin, boisson, buisson"
bataille,bouteille
batailler,boitiller
bath,béat
batterie,"batteur, battoir, battre, botter"
batteur,"batterie, battoir, battre, botter"
battoir,"batterie, batteur, battre, botter"
battre,"batterie, batteur, battoir, botter"
battu,"battue, botte, botté, butte"
battue,"battu, botte, botté, butte"
bavard,buvard
bave,"baie, base, baver, baveux, brave"
baver,"bader, baser, bave, bavure, brave"
baveux,bave
bavure,"baver, buveur"
beau,"beauté, bedeau, bleu"
beau-frère,bâfrer
beauté,beau
bedaine,"badin, bidon, boudin"
bedeau,beau
beigne,"bagne, bougon, béguin"
beignet,bougnat
belge,blague
belote,"balte, bleuté, blot, boulet, boulot"
benne,"banane, bonne, bénin"
benêt,"bonté, béant, bénit"
berbère,"barbare, barbarie, barber, barbier"
bercail,bricole
berceau,broc
bercer,berceur
berceur,bercer
berge,bourg
berger,bergerie
bergerie,berger
berner,"borner, brunir"
besoin,"basané, bison"
bestial,bestiole
bestiau,buste
bestiole,bestial
beugler,bigler
beurre,"barre, barreau, barré, beurré, bourre"
beurrer,"barrer, barrière, bourrer, brrr"
beurré,"barre, barreau, barré, beurre, bourre"
bibiche,babouche
bibine,"babine, bobine"
bible,"babiole, bile"
biche,"boche, bouche, bouché, bouchée, bâche"
bicher,"boucher, boucherie, bêcher, bêcheur, bûcher"
bide,"baie, bidet, bidoche, bien, bile"
bidet,bide
bidoche,bide
bidon,"badin, bedaine, boudin"
bien,"baie, bain, bide, bile, bing"
bien-être,bénitier
bienvenu,bienvenue
bienvenue,bienvenu
biffer,"bouffer, bouffir"
biffin,bouffon
bigarré,bagarre
bigler,beugler
bignole,"bagnole, bougnoule"
bilan,"baleine, boulon"
bile,"baie, bail, bible, bide, bien"
biler,"balayer, balayeur, bile, blaireau, bleuir"
bille,"balle, bile, bouille, bouilli, bouillie"
billet,"ballet, ballot, bile, billot"
billot,"ballet, ballot, billet"
bing,"bain, bien, brin"
biquet,"baquet, boqueteau, bouquet"
biscuit,"bas-côté, boy-scout"
bise,"baie, baise, base, bide, bien"
bison,"basané, besoin"
bistouri,"bistre, bistro"
bistre,"bistouri, bistro"
bistro,"bistouri, bistre"
bite,"baie, bide, bien, bile, bise"
bière,boire
blague,belge
blaguer,bulgare
blaireau,"balayer, balayeur, biler, bleuir, bouler"
blanc,"balance, balancé, banc"
blanche,blanchi
blancheur,blanchir
blanchi,blanche
blanchir,blancheur
blanchisserie,blanchisseur
blanchisseur,blanchisserie
blaser,baliser
blason,blouson
blasé,"blouse, blues"
bled,"balade, bile, bleu, bolide"
blesser,blessure
blessure,blesser
bleu,"beau, bile, bled, bleuir, bleuté"
bleuir,"balayer, balayeur, biler, blaireau, bleu"
bleuter,bleuâtre
bleuté,"balte, belote, bleu, blot, boulet"
bleuâtre,bleuter
blinder,blondeur
blindé,blond
bloc,"blocus, blot, bouc, broc"
blocus,bloc
blond,"blindé, bond"
blondeur,blinder
blot,"balte, belote, bleuté, bloc, boulet"
blouse,"blasé, blues"
blouson,blason
blues,"blasé, blouse"
blâme,blême
blâmer,blêmir
blême,blâme
blêmir,blâmer
bobine,"babine, bibine"
bocal,"boucle, bouclé"
boche,"biche, bouche, bouché, bouchée, bâche"
boire,bière
bois,"bise, boisé, boss, buis"
boiserie,"baiser, baser"
boisson,"bassin, bassine, buisson"
boisé,bois
boiter,"boutoir, buter, bâtir"
boitiller,batailler
bolide,"balade, bled"
bombarder,bombardier
bombardier,bombarder
bombe,"bambou, bombé"
bombé,"bambou, bombe"
bond,"bande, bandeau, bandé, blond, bonder"
bonder,"bander, bond, bondir, buanderie"
bondir,"bander, bond, bonder, buanderie"
bondé,"bande, bandeau, bandé, bond, bordé"
bonnard,bond
bonne,"banane, benne, bénin"
bonnir,"bananier, bannir, bannière"
bonté,"benêt, béant, bénit"
boqueteau,"baquet, biquet, bouquet"
bord,"barda, bond, bordel, border, bordé"
bordel,bord
border,"barder, bord, bordure, brider, broder"
bordure,"barder, border, brider, broder, broderie"
bordé,"barda, bondé, bord, bordée, borné"
bordée,"barda, bord, bordé, bride, bridé"
borgne,bourgeon
borne,"baron, borné, brin, bruine, brun"
borner,"berner, brunir"
borné,"baron, bordé, borne, brin, bruine"
boss,"baisse, basse, bois, bosse, bosser"
bosse,"baisse, basse, boss, bossu"
bosselé,boussole
bosser,"baisser, boss"
bossu,"baisse, basse, boss, bosse"
botte,"battu, battue, botté, boîte, butte"
botter,"batterie, batteur, battoir, battre"
botté,"battu, battue, botte, butte"
bouc,"bloc, boucan, bouche, bouché, boucle"
boucan,"bouc, bécane"
bouche,"biche, boche, bouc, bouché, bouchée"
boucher,"bicher, boucherie, bêcher, bêcheur, bûcher"
boucherie,"bicher, boucher, bêcher, bêcheur, bûcher"
bouché,"biche, boche, bouc, bouche, bouchée"
bouchée,"biche, boche, bouche, bouché, boue"
boucle,"bocal, bouc, bouclé"
boucler,"bouclier, bâcler"
bouclier,"boucler, bâcler"
bouclé,"bocal, bouc, boucle"
bouder,"bader, bouderie, boudeur, boudoir"
bouderie,"bader, bouder, boudeur, boudoir"
boudeur,"bader, bouder, bouderie, boudoir"
boudin,"badin, bedaine, bidon"
boudoir,"bader, bouder, bouderie, boudeur"
boue,"bouc, bouchée, boueux, bouffée, bouge"
boueux,boue
bouffe,"baffe, bouffi, bouffée"
bouffer,"biffer, bouffir"
bouffi,"baffe, bouffe, bouffée"
bouffir,"biffer, bouffer"
bouffon,biffin
bouffée,"baffe, boue, bouffe, bouffi"
bouge,"boue, boule, bourg, bouse, bouée"
bougeoir,"bouger, bougre, bégayer"
bouger,"bougeoir, bougre, bégayer"
bougnat,"beignet, bout"
bougnoule,"bagnole, bignole"
bougon,"bagne, beigne, béguin"
bougre,"bougeoir, bouger, bégayer"
bouillant,ballant
bouille,"balle, bille, boue, bouilli, bouillie"
bouilli,"balle, bille, bouille, bouillie, bulle"
bouillie,"balle, bille, bouille, bouilli, bulle"
bouillir,"bouilloire, bâiller"
bouilloire,"bouillir, bâiller"
bouillon,"ballon, bâillon"
bouillonner,bâillonner
boulanger,boulangerie
boulangerie,boulanger
boule,"boue, bouge"
bouler,"balayer, balayeur, biler, blaireau, bleuir"
boulet,"balte, belote, bleuté, blot, boulot"
boulier,"balayer, balayeur, biler, blaireau, bleuir"
boulon,"baleine, bilan"
boulot,"balte, belote, bleuté, blot, boulet"
boum,"bouc, boue, bout"
bouquet,"baquet, biquet, boqueteau, bout"
bourg,"berge, bouge"
bourgade,brigade
bourgeois,bourgeoisie
bourgeoisie,bourgeois
bourgeon,borgne
bourre,"barre, barreau, barré, beurre, beurré"
bourreau,"barre, barreau, barré, beurre, beurré"
bourrer,"barrer, barrière, beurrer, brrr"
bourru,"barre, barreau, barré, beurre, beurré"
bourré,"barre, barreau, barré, beurre, beurré"
bourrée,"barre, barreau, barré, beurre, beurré"
bourse,"braise, bras, brise, brisé"
boursoufler,boursouflure
boursouflure,boursoufler
bousculer,basculer
bouse,"boue, bouge, buse"
boussole,bosselé
bout,"blot, bouc, boue, bougnat, boum"
bouteille,bataille
boutoir,"boiter, buter, bâtir"
bouton,"bout, butin, bâton, béton"
boutonner,boutonnière
boutonnière,boutonner
bouée,"boue, bouge, buée"
boxe,"boue, boxer, boxeur"
boxer,"boxe, boxeur"
boxeur,"boxe, boxer"
boy-scout,"bas-côté, biscuit"
boîte,botte
braillard,brouillard
brailler,"briller, brouiller"
braise,"bourse, bras, brise, brisé"
brame,brume
bramer,brimer
branche,bronche
brancher,broncher
braquer,briquer
bras,"base, bourse, braise, brasse, brise"
brasero,"brasier, briser"
brasier,"brasero, briser"
brasse,"bras, brassée, brosse, brousse"
brasser,"brasserie, brosser, bruisser"
brasserie,"brasser, brosser, bruisser"
brassée,"brasse, brosse, brousse"
brave,"bave, baver, bravo"
bravement,brièvement
braver,"bravoure, bréviaire"
bravo,brave
bravoure,"braver, bréviaire"
bref,bure
bretelle,broutille
breton,"baratin, baryton"
bribe,"barbe, barbu"
bricole,bercail
bride,"barda, bide, bord, bordé, bordée"
brider,"barder, border, bordure, broder, broderie"
bridé,"barda, bord, bordé, bordée, bride"
brigade,bourgade
briller,"brailler, brouiller"
brimade,barmaid
brimer,bramer
brin,"bain, baron, bien, bing, borne"
brio,"brin, broc"
brioche,"broche, brèche"
brique,"baraque, baroque, barque"
briquer,braquer
brise,"bise, bourse, braise, bras, brisé"
briser,"brasero, brasier"
brisé,"bourse, braise, bras, brise"
brièvement,bravement
broc,"berceau, bloc, bouc, brio, broche"
brocart,bureaucrate
broche,"brioche, broc, brèche"
broder,"barder, border, bordure, brider, broderie"
broderie,"barder, border, bordure, brider, broder"
brodé,"barda, bord, bordé, bordée, bride"
bronche,branche
broncher,brancher
bronze,bronzé
bronzé,bronze
brosse,"brasse, brassée, brousse"
brosser,"brasser, brasserie, bruisser"
brouette,burette
brouillard,braillard
brouille,brouillé
brouiller,"brailler, briller"
brouillé,brouille
brousse,"brasse, brassée, brosse"
broutille,bretelle
broyer,"barre, barreau, barré, beurre, beurré"
brrr,"barrer, barrière, beurrer, bourrer"
bruine,"baron, borne, borné, brin, brun"
bruire,"barre, barreau, barré, beurre, beurré"
bruisser,"brasser, brasserie, brosser"
bruit,"brut, brute, béret"
brume,brame
brun,"baron, borne, borné, brin, bruine"
brune,"baron, borne, borné, brin, bruine"
bruni,"baron, borne, borné, brin, bruine"
brunir,"berner, borner, brun"
brusquer,brusquerie
brusquerie,brusquer
brut,"bout, bruit, brun, brutal, brute"
brutal,brut
brute,"bruit, brut, béret"
bruyant,brut
bruyère,"barre, barreau, barré, beurre, beurré"
brèche,"brioche, broche"
bréviaire,"braver, bravoure"
brûler,"barioler, brûlure"
brûlure,"barioler, brûler"
brûlé,"baril, bariolé"
buanderie,"bander, bonder, bondir"
buis,"bise, bois, buse"
buisson,"bassin, bassine, boisson"
bulgare,blaguer
bulle,"balle, bille, bouille, bouilli, bouillie"
bure,"boue, bref, bureau, burette, buse"
bureau,bure
bureaucrate,brocart
burette,"brouette, bure"
burin,"baron, borne, borné, brin, bruine"
buse,"base, bise, boue, bouse, buis"
busqué,basque
buste,"bestiau, buse"
buter,"boiter, boutoir, bâtir"
butin,"bouton, bâton, béton"
butte,"battu, battue, botte, botté"
buté,"bout, brut, buée"
buvard,bavard
buveur,"baver, bavure"
buée,"boue, bouée, bure, buse, buté"
bâche,"biche, boche, bouche, bouché, bouchée"
bâcler,"boucler, bouclier"
bâfrer,beau-frère
bâiller,"bouillir, bouilloire"
bâillon,"ballon, bouillon"
bâillonner,bouillonner
bâti,bâtir
bâtiment,bêtement
bâtir,"boiter, boutoir, buter, bâti"
bâton,"bouton, butin, béton"
béant,"benêt, bonté, béat, bénit"
béat,"bath, béant"
bébête,bête
bécane,boucan
béer,buée
bégayer,"bougeoir, bouger, bougre"
béguin,"bagne, beigne, bougon"
bélier,"balayer, balayeur, biler, blaireau, bleuir"
bénin,"banane, benne, bonne"
bénit,"benêt, bonté, béant"
bénitier,bien-être
bénédictin,bénédiction
bénédiction,bénédictin
bénéficiaire,bénéficier
bénéficier,bénéficiaire
béret,"bruit, brut, brute"
béton,"bouton, butin, bâton"
bêche,"biche, boche, bouche, bouché, bouchée"
bêcher,"bicher, boucher, boucherie, bêcheur, bûcher"
bêcheur,"bicher, boucher, boucherie, bêcher, bûcher"
bête,"bite, bébête"
bêtement,bâtiment
bûche,"biche, boche, bouche, bouché, bouchée"
bûcher,"bicher, boucher, boucherie, bêcher, bêcheur"
cabane,cabine
cabine,cabane
caca,"casa, clac, coca, crac"
cacahuète,"cachet, cachot"
cache,"caché, coche, couche, couché"
cachemire,cauchemar
cacher,"cher, cocher, coucher"
cachet,"cacahuète, cachot"
cachette,couchette
cachot,"cacahuète, cachet"
caché,"cache, coche, couche, couché"
caddie,cadi
cadence,cadencé
cadencé,cadence
cadi,"caddie, caïd, chai"
cador,"cadre, cidre, coudre, cèdre, céder"
cadre,"cador, cidre, coudre, cèdre, céder"
cadrer,coudrier
cafetier,cafetière
cafetière,cafetier
cage,"cageot, cagoule, cake, cale, came"
cageot,cage
cagna,"cogne, cygne"
cagoule,"cage, cigale"
cahier,"chair, chaire, char, cher, chier"
cahot,"cahute, chat, chiot, chut, chute"
cahoter,"chuter, châtier"
cahute,"cahot, chat, chiot, chut, chute"
caille,"caillou, caillé, celle, celui-là, colle"
cailler,"cellier, ciller, coller, collier, cueillir"
caillot,collet
caillou,"caille, caillé, celle, celui-là, colle"
caillé,"caille, caillou, celle, celui-là, colle"
caisse,"casse, cassé, cesse, cossu, cuisse"
caissier,"casser, casseur, cassure, cesser"
caisson,"coussin, cuisson"
cake,"cage, cale, came, cape, case"
calamité,climat
calciné,caleçon
cale,"cage, cake, caler, calibre, calme"
caler,"cale, clair, claire, clerc, clore"
caleçon,calciné
calibre,"cale, célèbre"
calice,"celui-ci, clac, clic"
calife,clef
calmant,clément
calme,"cale, came"
calmer,"clamer, clameur"
calot,"clouté, colt, culot, culte"
calotte,"cale, culotte"
calter,"clouter, cloître, clôture, culture"
calvaire,"clavier, couleuvre"
calèche,"cale, cliché, cloche"
cambouis,cambuse
cambuse,"cambouis, came"
came,"cage, cake, cale, calme, cambuse"
camelot,camelote
camelote,camelot
camp,"came, camper, campus, cape, champ"
campagne,compagnie
camper,"camp, campeur, compère"
campeur,"camper, compère"
campus,"camp, compas, composé"
canari,couiner
cancer,"cancre, coincer"
cancre,"cancer, coincer"
candeur,"ceindre, cendre, cendré, conduire"
caneton,"cantine, canton, centaine, contenu, continu"
caniche,cinoche
canicule,concile
canine,"canne, canon, connu, couenne"
caniveau,convoi
canne,"canine, canon, connu, couenne"
canner,connerie
canon,"canine, canne, connu, couenne"
canot,"cent, conte"
canotier,"ceinture, centre, cintre, conter, conteur"
cantine,"caneton, canton, centaine, contenu, continu"
canton,"caneton, cantine, centaine, contenu, continu"
cantonner,cantonnier
cantonnier,cantonner
capable,"cape, coupable"
cape,"cage, cake, cale, came, camp"
capital,capitale
capitale,capital
capot,capote
capote,capot
caprice,cape
capsule,cape
capter,capture
capture,"cape, capter"
carabine,carbone
caracoler,"cercler, circulaire, circuler"
caractère,caricature
carafe,cerf
carat,"carte, court, croate, croûte, cruauté"
carbone,carabine
carence,croyance
caressant,croissant
caresse,"crasse, crosse, cuirasse, cuirassé"
caresser,"crisser, cuirasser, cuirassier"
cargo,"cierge, cirage, courage"
caricature,caractère
carne,"cerne, cerné, coran, corne, cornu"
carnet,"cornet, courant, crainte, criant, croyant"
carotte,"courette, crotte"
carpe,"cape, croupe, crépi, crépu, crêpe"
carreau,"carré, carrée, cirer, coureur, courir"
carrer,"carrière, carrure, courrier"
carrière,"carrer, carrure, courrier"
carrure,"carrer, carrière, courrier"
carré,"carreau, carrée, cirer, coureur, courir"
carrée,"carreau, carré, cirer, coureur, courir"
carte,"carat, caste, court, croate, croûte"
carton,"certain, certaine, courtine, creton, croûton"
carême,"crime, crème"
casa,"caca, case"
casaque,"case, casque, casqué, cosaque"
cascade,case
case,"cage, cake, cale, came, cape"
caser,"case, casier, caste, causer, causerie"
caserne,case
casier,"caser, causer, causerie"
casino,"cousin, cuisine"
casque,"casaque, casqué, cosaque"
casqué,"casaque, casque, cosaque"
casse,"caisse, case, cassé, caste, cesse"
casser,"caissier, case, casseur, cassure, cesser"
casseur,"caissier, casser, cassure, cesser"
cassure,"caissier, case, casser, casseur, cesser"
cassé,"caisse, casse, cesse, cossu, cuisse"
caste,"carte, case, caser, casse, cause"
cauchemar,cachemire
causant,cuisant
cause,"case, caste"
causer,"caser, casier, causerie"
causerie,"caser, casier, causer"
causette,cuistot
caution,"citoyen, coton"
cavale,"cale, civil"
cavaler,"cavalerie, cavalier"
cavalerie,"cavaler, cavalier"
cavalier,"cavaler, cavalerie"
cave,"cage, cake, cale, came, cape"
caveau,cave
caverne,cave
caviar,"civière, couver, cuivre, cuivré, cuver"
cavité,civet
caïd,cadi
ceindre,"candeur, cendre, cendré, conduire"
ceinture,"canotier, centre, cintre, conter, conteur"
ceinturer,"centrer, contraire, contrarié, contrer"
cela,"ciel, clac, clan"
celle,"caille, caillou, caillé, celui-là, colle"
celle-là,cellule
cellier,"cailler, ciller, coller, collier, cueillir"
cellule,celle-là
celui-ci,"calice, clac, clic"
celui-là,"caille, caillou, caillé, celle, colle"
cendre,"candeur, ceindre, cendré, conduire"
cendré,"candeur, ceindre, cendre, conduire"
censeur,censure
censure,censeur
cent,"canot, centre, cents, conte"
centaine,"caneton, cantine, canton, contenu, continu"
centenaire,"contenir, continuer"
centime,centième
centième,centime
central,"centrale, contrôle"
centrale,"central, contrôle"
centre,"canotier, ceinture, cent, cintre, conter"
centrer,"ceinturer, contraire, contrarié, contrer"
cents,cent
cerceau,"coriace, crac, croc"
cercle,"cercueil, crucial"
cercler,"caracoler, circulaire, circuler"
cercueil,"cercle, crucial"
cerf,"carafe, chef, cher, clef"
cerise,"corse, cours, course, crise, croisé"
cerisier,"corsaire, corser, courser, coursier, creuser"
cerne,"carne, cerné, coran, corne, cornu"
cerner,"corner, crinière, crâner, crâneur"
cerné,"carne, cerne, coran, corne, cornu"
certain,"carton, certaine, courtine, creton, croûton"
certaine,"carton, certain, courtine, creton, croûton"
certaines,certains
certains,certaines
certes,"courtois, courtoisie, crétois"
cerveau,"corvée, crevé, crève"
cesse,"caisse, casse, cassé, cossu, cuisse"
cesser,"caissier, casser, casseur, cassure"
cette,"cotte, couette"
ceux,"cieux, creux"
chacun,"chacune, chicane"
chacune,"chacun, chicane"
chahut,chut
chai,"cadi, chair, chaire, chaise, char"
chair,"cahier, chai, chaire, char, cher"
chaire,"cahier, chai, chair, char, cher"
chaise,"chai, chaos, choisi, chose"
chaleur,"char, chialer, choléra"
chambre,chambrée
chambrée,chambre
chameau,"chaume, chimie"
chamois,chemise
champ,camp
chanceler,chancelier
chancelier,chanceler
change,changé
changer,char
changé,change
chant,"chat, chiant"
chanter,"chanteur, chantier, chantre, char, chuinter"
chanteur,"chanter, chantier, chantre, chuinter"
chantier,"chanter, chanteur, chantre, chuinter"
chantre,"chanter, chanteur, chantier, chuinter"
chaos,"chaise, choisi, chose"
chape,"cape, chapeau, chope"
chapeau,"chape, chope"
chaque,"chique, choqué, chèque"
char,"cahier, chai, chair, chaire, chaleur"
charbon,chérubin
charcuterie,charcutier
charcutier,charcuterie
charge,"char, chargé"
charger,"char, chargeur"
chargeur,charger
chargé,"char, charge"
chariot,"charité, charte, chat, cohorte"
charité,"chariot, charte, cohorte"
charme,"char, chrome, chromo"
charmer,"char, charmeur, chromer"
charmeur,"charmer, chromer"
charnier,charnière
charnière,charnier
charnu,"char, chrono"
charre,"char, charroi, charrue, chérir"
charroi,"chai, charre, charrue, chérir"
charrue,"charre, charroi, chérir"
charte,"char, chariot, charité, cohorte"
chasse,"chassé, chaussé, chaussée, châsse"
chasser,"char, chasseur, chausser, chaussure"
chasseur,"chasser, chausser, chaussure"
chassé,"chasse, chaussé, chaussée, châsse"
chat,"cahot, cahute, chai, chant, char"
chaton,"chat, châtain"
chauffer,"chauffeur, chiffre"
chauffeur,"chauffer, chiffre"
chaume,"chameau, chimie"
chaumière,"chimère, chômeur"
chausser,"chasser, chasseur, chaussure"
chaussure,"chasser, chasseur, chausser"
chaussé,"chasse, chassé, chaussée, châsse"
chaussée,"chasse, chassé, chaussé, châsse"
chauve,cheveu
chaux,choix
chaîne,"chien, chêne"
